CustomerID,Recency,Frequency,Monetary,F_Score,R_Score,M_Score,RFM_Score,RFM_Segment
14684,26,5,1201.51,4,3,3,343,Potential Loyalist
14687,107,1,628.38,2,2,3,223,Others
14688,8,21,5579.1,4,4,4,444,Champions
14689,209,1,112.8,2,1,2,122,Others
14690,44,2,355.05,3,3,2,332,Potential Loyalist
14691,31,5,2114.33,4,3,4,344,Potential Loyalist
14692,137,4,591.55,3,2,3,233,Others
14693,265,1,172.9,2,1,2,122,Others
14696,4,7,2078.95,4,4,4,444,Champions
14697,218,2,188.61,3,1,2,132,Others
14698,2,5,1217.27,4,4,3,443,Loyal
14699,214,1,109.13,2,1,2,122,Others
14700,32,3,2195.1,3,3,4,334,Potential Loyalist
14701,11,9,2526.09,4,4,4,444,Champions
14702,1,17,3251.79,4,4,4,444,Champions
14703,15,1,318.17,2,4,2,422,Others
14704,11,9,1493.96,4,4,3,443,Loyal
14705,199,1,179.0,2,1,2,122,Others
14708,3,3,1126.37,3,4,3,433,Loyal
14709,15,13,4921.04,4,4,4,444,Champions
14710,14,4,599.48,3,4,3,433,Loyal
14711,10,11,2839.62,4,4,4,444,Champions
14712,29,3,917.07,3,3,3,333,Potential Loyalist
14713,9,11,2662.2,4,4,4,444,Champions
14714,24,1,160.19,2,3,2,322,Others
14715,25,4,867.38,3,3,3,333,Potential Loyalist
14716,43,2,307.51,3,3,2,332,Potential Loyalist
14719,2,5,1581.84,4,4,4,444,Champions
14720,6,3,663.81,3,4,3,433,Loyal
14722,147,1,180.42,2,1,2,122,Others
14723,10,6,1122.36,4,4,3,443,Loyal
14725,25,1,655.58,2,3,3,323,Others
14727,274,1,268.58,2,1,2,122,Others
14729,374,1,313.49,2,1,2,122,Others
14730,1,8,1897.57,4,4,4,444,Champions
14731,47,3,380.02,3,3,2,332,Potential Loyalist
14732,8,8,2702.49,4,4,4,444,Champions
14733,16,12,9585.91,4,4,4,444,Champions
14735,4,32,6065.6900000000005,4,4,4,444,Champions
14737,4,3,1164.55,3,4,3,433,Loyal
14738,43,7,1314.45,4,3,3,343,Potential Loyalist
14739,4,7,3902.28,4,4,4,444,Champions
14740,197,3,1448.21,3,1,3,133,At-Risk
14741,12,6,1400.34,4,4,3,443,Loyal
14744,16,7,1099.98,4,4,3,443,Loyal
14745,113,5,1220.26,4,2,3,243,Others
14747,249,1,328.2,2,1,2,122,Others
14748,29,5,1415.75,4,3,3,343,Potential Loyalist
14752,44,1,389.64,2,3,2,322,Others
14753,87,1,563.15,2,2,3,223,Others
14754,45,2,638.05,3,3,3,333,Potential Loyalist
14755,10,11,5010.28,4,4,4,444,Champions
14756,15,1,738.96,2,4,3,423,Others
14757,75,1,420.5,2,2,2,222,Others
14758,145,4,1484.06,3,1,3,133,At-Risk
14759,5,3,1625.97,3,4,4,434,Loyal
14760,297,1,89.2,2,1,1,121,Others
14761,59,2,255.9,3,2,2,232,Others
14762,264,1,300.52,2,1,2,122,Others
14764,47,1,278.3,2,3,2,322,Others
14765,29,3,254.11,3,3,2,332,Potential Loyalist
14766,8,6,2473.37,4,4,4,444,Champions
14768,17,2,192.6,3,4,2,432,Loyal
14769,3,8,10416.98,4,4,4,444,Champions
14770,232,2,876.42,3,1,3,133,At-Risk
14772,112,1,139.26,2,2,2,222,Others
14775,58,3,1011.9,3,2,3,233,Others
14776,51,11,2538.2999999999997,4,3,4,344,Potential Loyalist
14778,127,2,730.86,3,2,3,233,Others
14779,281,3,386.15,3,1,2,132,Others
14780,55,2,447.68,3,2,2,232,Others
14782,320,1,200.1,2,1,2,122,Others
14784,26,2,289.99,3,3,2,332,Potential Loyalist
14785,10,2,77.4,3,4,1,431,Loyal
14788,7,2,679.44,3,4,3,433,Loyal
14789,29,1,197.64,2,3,2,322,Others
14790,17,4,745.06,3,4,3,433,Loyal
14792,64,1,6.2,2,2,1,221,Others
14793,21,1,228.99,2,3,2,322,Others
14794,3,7,1319.91,4,4,3,443,Loyal
14795,166,1,131.45000000000002,2,1,2,122,Others
14796,1,17,7975.49,4,4,4,444,Champions
14798,53,3,173.74,3,2,2,232,Others
14799,51,1,157.7,2,3,2,322,Others
14800,48,12,4331.79,4,3,4,344,Potential Loyalist
14801,61,1,189.34,2,2,2,222,Others
14803,162,3,845.5500000000001,3,1,3,133,At-Risk
14804,9,1,353.27,2,4,2,422,Others
14805,15,4,546.4,3,4,3,433,Loyal
14806,75,1,193.39,2,2,2,222,Others
14808,40,8,2718.6,4,3,4,344,Potential Loyalist
14810,41,11,2085.33,4,3,4,344,Potential Loyalist
14813,370,2,152.88,3,1,2,132,Others
14815,37,2,778.5,3,3,3,333,Potential Loyalist
14816,197,1,271.85,2,1,2,122,Others
14817,200,2,1110.34,3,1,3,133,At-Risk
14818,74,3,657.8,3,2,3,233,Others
14819,64,2,272.07,3,2,2,232,Others
14820,21,4,507.29,3,3,3,333,Potential Loyalist
14821,367,1,48.8,2,1,1,121,Others
14823,180,3,321.43,3,1,2,132,Others
14824,10,4,1127.71,3,4,3,433,Loyal
14825,4,12,2221.01,4,4,4,444,Champions
14828,197,3,2139.76,3,1,4,134,At-Risk
14829,29,4,697.55,3,3,3,333,Potential Loyalist
14830,53,1,188.88,2,2,2,222,Others
14834,18,6,1720.3,4,4,4,444,Champions
14836,10,3,102.45,3,4,2,432,Loyal
14837,90,4,1649.5,3,2,4,234,Others
14840,268,1,62.85,2,1,1,121,Others
14841,53,6,3295.76,4,2,4,244,Others
14842,44,4,2824.69,3,3,4,334,Potential Loyalist
14844,64,4,3189.81,3,2,4,234,Others
14847,149,1,309.4,2,1,2,122,Others
14849,22,25,7930.54,4,3,4,344,Potential Loyalist
14850,312,1,325.75,2,1,2,122,Others
14851,23,2,511.35,3,3,3,333,Potential Loyalist
14852,58,6,2836.69,4,2,4,244,Others
14853,24,2,475.8,3,3,2,332,Potential Loyalist
14854,78,7,2740.03,4,2,4,244,Others
14855,119,2,645.65,3,2,3,233,Others
14856,36,3,1290.53,3,3,3,333,Potential Loyalist
14857,60,2,1173.12,3,2,3,233,Others
14859,13,4,1353.74,3,4,3,433,Loyal
14860,19,1,170.32,2,3,2,322,Others
14861,52,1,125.79,2,2,2,222,Others
14862,26,2,841.2,3,3,3,333,Potential Loyalist
14863,29,1,266.76,2,3,2,322,Others
14865,7,2,52.2,3,4,1,431,Loyal
14866,11,12,14389.9,4,4,4,444,Champions
14867,186,3,710.28,3,1,3,133,At-Risk
14868,3,8,2953.59,4,4,4,444,Champions
14869,9,2,721.45,3,4,3,433,Loyal
14870,262,1,327.25,2,1,2,122,Others
14871,3,4,501.28,3,4,3,433,Loyal
14873,210,1,519.68,2,1,3,123,At-Risk
14875,108,2,1465.32,3,2,3,233,Others
14878,13,9,1476.09,4,4,3,443,Loyal
14880,77,3,690.59,3,2,3,233,Others
14881,20,1,255.4,2,3,2,322,Others
14882,27,2,589.7,3,3,3,333,Potential Loyalist
14883,19,6,761.59,4,3,3,343,Potential Loyalist
14885,132,1,765.3199999999999,2,2,3,223,Others
14886,253,1,364.8,2,1,2,122,Others
14887,79,1,1862.0,2,2,4,224,Others
14888,207,1,369.2,2,1,2,122,Others
14889,336,1,135.9,2,1,2,122,Others
14890,254,1,125.65,2,1,2,122,Others
14891,148,2,554.38,3,1,3,133,At-Risk
14893,10,2,1237.85,3,4,3,433,Loyal
14894,85,1,655.75,2,2,3,223,Others
14895,8,20,11138.71,4,4,4,444,Champions
14896,205,2,468.77,3,1,2,132,Others
14897,8,4,1366.38,3,4,3,433,Loyal
14898,23,6,1269.31,4,3,3,343,Potential Loyalist
14901,11,9,1421.29,4,4,3,443,Loyal
14902,26,1,332.66,2,3,2,322,Others
14903,21,5,2795.33,4,3,4,344,Potential Loyalist
14904,2,2,1025.44,3,4,3,433,Loyal
14905,158,2,616.15,3,1,3,133,At-Risk
14907,3,7,3501.1,4,4,4,444,Champions
14908,74,1,277.8,2,2,2,222,Others
14910,3,4,434.35,3,4,2,432,Loyal
14911,1,201,143711.17,4,4,4,444,Champions
14912,17,2,867.85,3,4,3,433,Loyal
14913,36,4,1227.43,3,3,3,333,Potential Loyalist
14915,91,2,307.48,3,2,2,232,Others
14916,71,4,1268.98,3,2,3,233,Others
14918,116,2,1610.15,3,2,4,234,Others
14920,213,2,977.77,3,1,3,133,At-Risk
14921,30,2,1316.07,3,3,3,333,Potential Loyalist
14923,51,1,749.1,2,3,3,323,Others
14924,246,1,310.05,2,1,2,122,Others
14929,32,1,223.88,2,3,2,322,Others
14930,109,3,2362.96,3,2,4,234,Others
14931,5,5,1257.68,4,4,3,443,Loyal
14932,366,1,363.53,2,1,2,122,Others
14934,82,2,1890.94,3,2,4,234,Others
14935,297,1,1784.71,2,1,4,124,At-Risk
14936,34,8,8137.02,4,3,4,344,Potential Loyalist
14937,57,3,1621.88,3,2,4,234,Others
14944,30,12,5900.25,4,3,4,344,Potential Loyalist
14946,14,1,100.9,2,4,2,422,Others
14947,72,2,290.82,3,2,2,232,Others
14948,23,6,1101.97,4,3,3,343,Potential Loyalist
14950,19,1,371.2,2,3,2,322,Others
14951,79,1,311.69,2,2,2,222,Others
14952,60,11,8099.49,4,2,4,244,Others
14953,25,1,285.67,2,3,2,322,Others
14954,12,1,294.85,2,4,2,422,Others
14957,253,1,58.49,2,1,1,121,Others
14958,147,3,483.73,3,1,2,132,Others
14959,64,4,695.42,3,2,3,233,Others
14960,8,2,221.27,3,4,2,432,Loyal
14961,11,9,7044.68,4,4,4,444,Champions
14962,271,1,126.7,2,1,2,122,Others
14963,10,5,1472.34,4,4,3,443,Loyal
14964,247,1,206.21,2,1,2,122,Others
14965,96,2,596.09,3,2,3,233,Others
14966,15,1,183.02,2,4,2,422,Others
14967,50,1,463.8,2,3,2,322,Others
14968,30,1,147.59,2,3,2,322,Others
14970,68,4,1592.06,3,2,4,234,Others
14971,35,3,1097.98,3,3,3,333,Potential Loyalist
14972,128,1,114.77,2,2,2,222,Others
14973,107,3,1314.45,3,2,3,233,Others
14974,37,1,89.94,2,3,1,321,Others
14975,57,1,279.94,2,2,2,222,Others
14976,57,7,790.86,4,2,3,243,Others
14978,72,5,1921.37,4,2,4,244,Others
14981,246,1,102.12,2,1,2,122,Others
14984,19,2,202.37,3,3,2,332,Potential Loyalist
14985,198,2,292.01,3,1,2,132,Others
14987,16,2,326.4,3,4,2,432,Loyal
14988,212,1,334.54,2,1,2,122,Others
14995,39,2,231.98,3,3,2,332,Potential Loyalist
14997,46,3,546.1999999999999,3,3,3,333,Potential Loyalist
14998,170,2,414.87,3,1,2,132,Others
15000,48,1,490.52,2,3,2,322,Others
15002,116,4,1641.76,3,2,4,234,Others
15004,147,1,1220.77,2,1,3,123,At-Risk
15005,16,28,6295.37,4,4,4,444,Champions
15006,51,1,480.38,2,3,2,322,Others
15007,159,1,156.91,2,1,2,122,Others
15009,12,3,1259.43,3,4,3,433,Loyal
15010,36,1,308.94,2,3,2,322,Others
15012,54,2,405.04,3,2,2,232,Others
15014,43,2,257.67,3,3,2,332,Potential Loyalist
15016,173,1,170.04,2,1,2,122,Others
15017,34,1,125.58,2,3,2,322,Others
15018,39,3,496.21,3,3,2,332,Potential Loyalist
15019,267,1,252.81,2,1,2,122,Others
15021,9,9,1871.77,4,4,4,444,Champions
15022,12,4,852.39,3,4,3,433,Loyal
15023,3,11,6720.41,4,4,4,444,Champions
15024,10,10,1636.43,4,4,4,444,Champions
15025,33,1,361.96,2,3,2,322,Others
15026,80,3,469.0,3,2,2,232,Others
15027,31,4,1066.15,3,3,3,333,Potential Loyalist
15028,8,4,627.13,3,4,3,433,Loyal
15030,72,2,518.28,3,2,3,233,Others
15031,4,4,653.19,3,4,3,433,Loyal
15032,256,3,4959.1,3,1,4,134,At-Risk
15033,5,10,2557.18,4,4,4,444,Champions
15034,16,8,4274.16,4,4,4,444,Champions
15035,90,1,252.73,2,2,2,222,Others
15036,72,3,429.56,3,2,2,232,Others
15038,59,6,685.74,4,2,3,243,Others
15039,10,47,19766.59,4,4,4,444,Champions
15041,170,1,179.93,2,1,2,122,Others
15042,199,1,135.93,2,1,2,122,Others
15043,31,1,537.0,2,3,3,323,Others
15044,19,17,7634.73,4,3,4,344,Potential Loyalist
15045,152,2,735.66,3,1,3,133,At-Risk
15046,9,15,5090.42,4,4,4,444,Champions
15047,270,1,343.62,2,1,2,122,Others
15048,65,4,381.0,3,2,2,232,Others
15049,274,1,121.17000000000002,2,1,2,122,Others
15050,25,3,1737.69,3,3,4,334,Potential Loyalist
15051,23,3,1383.36,3,3,3,333,Potential Loyalist
15052,319,1,207.73,2,1,2,122,Others
15053,5,3,693.95,3,4,3,433,Loyal
15054,12,2,302.1,3,4,2,432,Loyal
15057,275,2,1489.5,3,1,3,133,At-Risk
15058,25,11,2102.54,4,3,4,344,Potential Loyalist
15059,41,9,1337.72,4,3,3,343,Potential Loyalist
15060,8,4,294.25,3,4,2,432,Loyal
15061,4,48,54534.14,4,4,4,444,Champions
15062,71,4,987.86,3,2,3,233,Others
15063,213,1,370.7999999999999,2,1,2,122,Others
15065,38,4,3158.13,3,3,4,334,Potential Loyalist
15066,53,1,893.59,2,2,3,223,Others
15067,78,3,1744.76,3,2,4,234,Others
15068,46,2,553.36,3,3,3,333,Potential Loyalist
15069,179,1,1109.53,2,1,3,123,At-Risk
15070,373,1,106.2,2,1,2,122,Others
15071,94,2,982.07,3,2,3,233,Others
15073,10,3,1043.41,3,4,3,433,Loyal
15074,105,1,735.67,2,2,3,223,Others
15075,78,1,773.03,2,2,3,223,Others
15076,173,1,880.85,2,1,3,123,At-Risk
15078,7,32,9743.11,4,4,4,444,Champions
15079,213,4,895.61,3,1,3,133,At-Risk
15081,22,5,504.8,4,3,3,343,Potential Loyalist
15083,257,1,88.2,2,1,1,121,Others
15087,282,1,306.94,2,1,2,122,Others
15088,21,2,1160.07,3,3,3,333,Potential Loyalist
15089,10,6,2420.84,4,4,4,444,Champions
15090,308,1,381.32,2,1,2,122,Others
15091,68,1,480.71,2,2,2,222,Others
15092,215,2,457.81,3,1,2,132,Others
15093,18,6,4597.02,4,4,4,444,Champions
15095,104,4,1370.6,3,2,3,233,Others
15096,43,1,219.39,2,3,2,322,Others
15097,4,1,248.08,2,4,2,422,Others
15098,182,3,39916.5,3,1,4,134,At-Risk
15099,84,1,410.48,2,2,2,222,Others
15100,334,3,876.0,3,1,3,133,At-Risk
15101,9,2,317.53000000000003,3,4,2,432,Loyal
15103,31,2,703.36,3,3,3,333,Potential Loyalist
15104,197,2,993.54,3,1,3,133,At-Risk
15105,18,7,2298.93,4,4,4,444,Champions
15106,18,5,1422.52,4,4,3,443,Loyal
15107,311,6,319.5,4,1,2,142,Others
15108,142,4,1300.25,3,2,3,233,Others
15109,246,1,484.95,2,1,2,122,Others
15110,24,4,996.1,3,3,3,333,Potential Loyalist
15111,29,3,1567.48,3,3,4,334,Potential Loyalist
15113,10,3,3509.43,3,4,4,434,Loyal
15114,30,10,2760.56,4,3,4,344,Potential Loyalist
15115,18,1,340.11,2,4,2,422,Others
15116,18,4,1352.75,3,4,3,433,Loyal
15117,15,5,1551.78,4,4,4,444,Champions
15118,134,1,244.8,2,2,2,222,Others
15119,246,1,266.4,2,1,2,122,Others
15120,134,1,358.82,2,2,2,222,Others
15121,50,2,457.72,3,3,2,332,Potential Loyalist
15122,114,3,1633.78,3,2,4,234,Others
15123,7,2,2199.31,3,4,4,434,Loyal
15124,23,2,184.19,3,3,2,332,Potential Loyalist
15125,25,15,11528.48,4,3,4,344,Potential Loyalist
15127,66,1,406.53,2,2,2,222,Others
15128,60,4,1471.0,3,2,3,233,Others
15129,50,11,3447.4,4,3,4,344,Potential Loyalist
15130,170,1,330.11,2,1,2,122,Others
15132,18,5,977.93,4,4,3,443,Loyal
15133,128,3,982.42,3,2,3,233,Others
15134,15,8,1387.99,4,4,3,443,Loyal
15135,239,1,139.05,2,1,2,122,Others
15136,3,4,1286.7,3,4,3,433,Loyal
15139,240,2,178.96,3,1,2,132,Others
15140,52,7,2354.25,4,2,4,244,Others
15142,46,1,498.74,2,3,2,322,Others
15143,226,1,259.45,2,1,2,122,Others
15144,8,17,6580.44,4,4,4,444,Champions
15145,4,4,1194.73,3,4,3,433,Loyal
15146,165,2,1327.16,3,1,3,133,At-Risk
15147,240,1,623.5,2,1,3,123,At-Risk
15148,11,1,301.29,2,4,2,422,Others
15149,134,1,520.8000000000001,2,2,3,223,Others
15150,17,10,5291.33,4,4,4,444,Champions
15152,10,13,4745.69,4,4,4,444,Champions
15153,31,1,329.25,2,3,2,322,Others
15154,75,1,254.28,2,2,2,222,Others
15156,1,3,961.49,3,4,3,433,Loyal
15157,4,3,1936.07,3,4,4,434,Loyal
15158,45,1,401.4,2,3,2,322,Others
15159,2,30,18641.01,4,4,4,444,Champions
15160,357,1,158.16,2,1,2,122,Others
15163,18,2,304.47,3,4,2,432,Loyal
15164,69,3,824.58,3,2,3,233,Others
15165,373,1,487.75,2,1,2,122,Others
15167,321,1,158.8,2,1,2,122,Others
15168,26,1,106.56,2,3,2,322,Others
15171,331,1,1289.5,2,1,3,123,At-Risk
15172,9,5,1624.05,4,4,4,444,Champions
15174,323,1,135.75,2,1,2,122,Others
15175,72,1,224.14,2,2,2,222,Others
15178,260,1,40.5,2,1,1,121,Others
15179,18,5,2206.95,4,4,4,444,Champions
15180,367,1,87.5,2,1,1,121,Others
15181,66,3,689.48,3,2,3,233,Others
15182,154,2,622.85,3,1,3,133,At-Risk
15184,29,2,402.2,3,3,2,332,Potential Loyalist
15185,70,1,310.62,2,2,2,222,Others
15186,14,2,411.41,3,4,2,432,Loyal
15187,2,16,4777.18,4,4,4,444,Champions
15189,1,41,16225.39,4,4,4,444,Champions
15192,120,3,1044.32,3,2,3,233,Others
15193,61,1,499.32,2,2,2,222,Others
15194,3,15,7616.53,4,4,4,444,Champions
15195,3,1,3861.0,2,4,4,424,Others
15197,11,3,1079.61,3,4,3,433,Loyal
15198,92,2,193.64,3,2,2,232,Others
15199,59,4,1268.7,3,2,3,233,Others
15201,87,5,1236.54,4,2,3,243,Others
15203,26,6,1827.8,4,3,4,344,Potential Loyalist
15204,357,1,316.58,2,1,2,122,Others
15205,85,2,653.24,3,2,3,233,Others
15206,10,4,420.3,3,4,2,432,Loyal
15208,1,5,870.12,4,4,3,443,Loyal
15210,225,1,331.18,2,1,2,122,Others
15211,60,2,894.4100000000001,3,2,3,233,Others
15212,241,1,101.8,2,1,2,122,Others
15213,319,2,328.35,3,1,2,132,Others
15214,2,8,1661.44,4,4,4,444,Champions
15215,47,3,734.94,3,3,3,333,Potential Loyalist
15216,88,1,96.6,2,2,1,221,Others
15218,11,11,5756.89,4,4,4,444,Champions
15219,176,1,305.75,2,1,2,122,Others
15220,52,6,1778.96,4,2,4,244,Others
15221,366,1,403.25,2,1,2,122,Others
15222,319,1,585.0,2,1,3,123,At-Risk
15223,226,2,755.75,3,1,3,133,At-Risk
15224,358,2,322.08,3,1,2,132,Others
15225,234,1,409.4,2,1,2,122,Others
15226,311,1,154.41,2,1,2,122,Others
15227,37,5,1219.4,4,3,3,343,Potential Loyalist
15228,66,4,3386.71,3,2,4,234,Others
15230,239,2,429.6,3,1,2,132,Others
15232,113,2,612.06,3,2,3,233,Others
15234,277,1,197.0,2,1,2,122,Others
15235,218,12,2247.51,4,1,4,144,At-Risk
15236,299,1,321.05,2,1,2,122,Others
15237,2,4,1412.32,3,4,3,433,Loyal
15238,29,3,1071.99,3,3,3,333,Potential Loyalist
15239,10,2,780.59,3,4,3,433,Loyal
15240,45,5,1706.57,4,3,4,344,Potential Loyalist
15241,67,8,1756.44,4,2,4,244,Others
15243,74,1,316.68,2,2,2,222,Others
15244,65,2,631.57,3,2,3,233,Others
15245,134,3,2515.84,3,2,4,234,Others
15246,238,2,514.15,3,1,3,133,At-Risk
15247,122,1,356.0,2,2,2,222,Others
15249,32,13,6688.46,4,3,4,344,Potential Loyalist
15251,9,11,10484.99,4,4,4,444,Champions
15252,36,2,740.78,3,3,3,333,Potential Loyalist
15253,16,5,918.2,4,4,3,443,Loyal
15254,127,1,300.36,2,2,2,222,Others
15255,67,1,890.85,2,2,3,223,Others
15256,149,1,98.45,2,1,1,121,Others
15257,283,1,317.15,2,1,2,122,Others
15258,169,2,623.16,3,1,3,133,At-Risk
15260,100,7,1810.77,4,2,4,244,Others
15261,135,1,254.82,2,2,2,222,Others
15262,324,1,178.95000000000002,2,1,2,122,Others
15263,107,1,156.51,2,2,2,222,Others
15264,64,1,393.74,2,2,2,222,Others
15265,151,2,1506.12,3,1,4,134,At-Risk
15266,338,1,119.3,2,1,2,122,Others
15267,22,5,1717.36,4,3,4,344,Potential Loyalist
15269,24,1,408.8,2,3,2,322,Others
15270,16,7,2379.49,4,4,4,444,Champions
15271,7,15,2493.34,4,4,4,444,Champions
15272,57,2,721.94,3,2,3,233,Others
15274,4,2,716.57,3,4,3,433,Loyal
15275,38,1,615.14,2,3,3,323,Others
15276,66,1,128.63,2,2,2,222,Others
15277,47,1,255.9,2,3,2,322,Others
15279,355,1,290.51,2,1,2,122,Others
15280,172,1,113.12,2,1,2,122,Others
15281,59,9,2332.15,4,2,4,244,Others
15286,50,1,240.55,2,3,2,322,Others
15287,22,2,486.69,3,3,2,332,Potential Loyalist
15288,43,5,2306.52,4,3,4,344,Potential Loyalist
15289,29,3,939.78,3,3,3,333,Potential Loyalist
15290,5,18,7943.22,4,4,4,444,Champions
15291,26,15,4668.3,4,3,4,344,Potential Loyalist
15292,201,1,178.39,2,1,2,122,Others
15296,51,6,3672.86,4,3,4,344,Potential Loyalist
15297,10,3,641.94,3,4,3,433,Loyal
15298,2,12,4799.9,4,4,4,444,Champions
15299,67,7,4507.01,4,2,4,244,Others
15300,64,1,496.44,2,2,2,222,Others
15301,51,12,5049.95,4,3,4,344,Potential Loyalist
15303,290,1,574.02,2,1,3,123,At-Risk
15304,61,8,694.4,4,2,3,243,Others
15306,64,3,1174.35,3,2,3,233,Others
15307,96,1,205.3,2,2,2,222,Others
15308,274,1,310.47,2,1,2,122,Others
15311,1,91,60632.75,4,4,4,444,Champions
15312,75,4,924.85,3,2,3,233,Others
15313,110,1,52.0,2,2,1,221,Others
15314,199,1,327.96999999999997,2,1,2,122,Others
15315,64,2,570.5,3,2,3,233,Others
15316,327,1,165.0,2,1,2,122,Others
15318,4,1,312.62,2,4,2,422,Others
15319,284,1,204.5,2,1,2,122,Others
15320,44,1,267.13,2,3,2,322,Others
15321,71,3,2748.31,3,2,4,234,Others
15322,86,1,679.68,2,2,3,223,Others
15325,104,1,161.74,2,2,2,222,Others
15326,334,1,311.71,2,1,2,122,Others
15327,53,1,208.75,2,2,2,222,Others
15329,39,3,1049.7,3,3,3,333,Potential Loyalist
15330,32,2,714.9599999999999,3,3,3,333,Potential Loyalist
15332,366,4,1661.06,3,1,4,134,At-Risk
15333,208,1,1028.56,2,1,3,123,At-Risk
15334,157,3,350.82,3,1,2,132,Others
15335,54,1,170.22,2,2,2,222,Others
15339,66,2,574.07,3,2,3,233,Others
15341,81,1,2020.52,2,2,4,224,Others
15342,130,1,406.09,2,2,2,222,Others
15343,87,1,364.5,2,2,2,222,Others
15344,1,3,563.94,3,4,3,433,Loyal
15345,46,1,393.54,2,3,2,322,Others
15346,333,1,252.42,2,1,2,122,Others
15347,366,1,201.6,2,1,2,122,Others
15348,72,1,158.04,2,2,2,222,Others
15349,158,2,463.91,3,1,2,132,Others
15350,373,1,115.65,2,1,2,122,Others
15351,12,7,1934.66,4,4,4,444,Champions
15353,255,2,770.12,3,1,3,133,At-Risk
15355,29,2,277.05,3,3,2,332,Potential Loyalist
15356,31,10,2718.03,4,3,4,344,Potential Loyalist
15358,5,22,8347.2,4,4,4,444,Champions
15360,40,1,427.93,2,3,2,322,Others
15361,362,1,418.92,2,1,2,122,Others
15363,373,1,326.0,2,1,2,122,Others
15364,96,2,913.19,3,2,3,233,Others
15365,26,7,2314.32,4,3,4,344,Potential Loyalist
15366,75,2,602.51,3,2,3,233,Others
15367,57,4,1877.59,3,2,4,234,Others
15368,21,1,446.94000000000005,2,3,2,322,Others
15370,41,7,2386.05,4,3,4,344,Potential Loyalist
15372,137,1,2007.4,2,2,4,224,Others
15373,8,12,2415.91,4,4,4,444,Champions
15374,129,1,168.0,2,2,2,222,Others
15376,40,3,1221.56,3,3,3,333,Potential Loyalist
15379,169,7,3703.29,4,1,4,144,At-Risk
15380,9,5,1690.26,4,4,4,444,Champions
15381,214,2,596.85,3,1,3,133,At-Risk
15382,15,6,5955.71,4,4,4,444,Champions
15384,170,2,642.41,3,1,3,133,At-Risk
15385,40,1,316.88,2,3,2,322,Others
15386,186,1,394.14,2,1,2,122,Others
15388,270,1,140.54,2,1,2,122,Others
15389,172,1,500.0,2,1,3,123,At-Risk
15392,5,4,1535.53,3,4,4,434,Loyal
15393,16,2,231.86,3,4,2,432,Loyal
15394,10,4,2183.54,3,4,4,434,Loyal
15395,326,1,107.45,2,1,2,122,Others
15396,113,1,288.18,2,2,2,222,Others
15397,290,1,94.0,2,1,1,121,Others
15398,16,2,1345.53,3,4,3,433,Loyal
15399,1,3,815.77,3,4,3,433,Loyal
15400,92,5,716.2,4,2,3,243,Others
15402,149,2,626.77,3,1,3,133,At-Risk
15405,189,1,349.1,2,1,2,122,Others
15406,31,2,510.71,3,3,3,333,Potential Loyalist
15407,34,4,1046.74,3,3,3,333,Potential Loyalist
15408,264,1,267.18,2,1,2,122,Others
15410,84,8,3450.84,4,2,4,244,Others
15411,26,4,1348.93,3,3,3,333,Potential Loyalist
15412,171,1,190.53,2,1,2,122,Others
15414,10,3,774.9,3,4,3,433,Loyal
15415,313,1,559.61,2,1,3,123,At-Risk
15416,65,4,3984.32,3,2,4,234,Others
15417,85,1,508.8,2,2,3,223,Others
15419,25,1,135.86,2,3,2,322,Others
15421,59,4,950.36,3,2,3,233,Others
15422,323,2,97.7,3,1,1,131,Others
15423,38,1,43.5,2,3,1,321,Others
15424,254,2,383.34,3,1,2,132,Others
15426,19,5,1404.07,4,3,3,343,Potential Loyalist
15427,33,3,1430.54,3,3,3,333,Potential Loyalist
15428,15,1,93.78,2,4,1,421,Others
15429,27,2,397.35,3,3,2,332,Potential Loyalist
15432,23,1,171.19000000000003,2,3,2,322,Others
15433,214,2,533.3,3,1,3,133,At-Risk
15434,8,5,1041.48,4,4,3,443,Loyal
15435,22,1,149.29,2,3,2,322,Others
15436,12,3,1067.75,3,4,3,433,Loyal
15437,262,1,200.16,2,1,2,122,Others
15438,131,1,156.57999999999998,2,2,2,222,Others
15440,55,3,383.68,3,2,2,232,Others
15442,249,1,594.0,2,1,3,123,At-Risk
15443,2,7,3213.59,4,4,4,444,Champions
15444,9,2,1411.21,3,4,3,433,Loyal
15445,264,1,113.5,2,1,2,122,Others
15447,331,1,155.17,2,1,2,122,Others
15448,313,1,494.64,2,1,2,122,Others
15449,26,3,974.52,3,3,3,333,Potential Loyalist
15450,30,1,429.84,2,3,2,322,Others
15452,30,3,528.48,3,3,3,333,Potential Loyalist
15453,2,7,1371.77,4,4,3,443,Loyal
15454,362,1,179.1,2,1,2,122,Others
15456,283,3,434.59,3,1,2,132,Others
15457,262,1,237.07,2,1,2,122,Others
15458,25,1,161.64,2,3,2,322,Others
15460,354,1,214.26,2,1,2,122,Others
15462,94,3,234.6,3,2,2,232,Others
15463,29,1,126.14,2,3,2,322,Others
15464,338,1,1044.65,2,1,3,123,At-Risk
15465,20,18,7354.62,4,3,4,344,Potential Loyalist
15466,85,1,334.53,2,2,2,222,Others
15467,9,3,524.88,3,4,3,433,Loyal
15468,51,2,467.51,3,3,2,332,Potential Loyalist
15469,50,2,538.55,3,3,3,333,Potential Loyalist
15471,2,1,454.48,2,4,2,422,Others
